Timestamp,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,Accel,Brake,Gear,RPM,CurrentLapTime
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,1.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.000612781,,,0.333666,0.00969284,0.0,0.0,1.0,942.478,
,-0.00150305,,,0.333675,0.00927513,0.0,0.0,1.0,942.478,
,-0.00223309,,,0.333689,0.00920647,1.0,0.0,1.0,956.343,
,-0.00244851,,,0.333714,0.00899952,1.0,0.0,1.0,971.761,
,-0.00315769,,,0.333745,0.00901764,1.0,0.0,1.0,987.193,
,-0.00326556,,,0.333779,0.00883835,1.0,0.0,1.0,1002.64,
,-0.0035752,,,0.333815,0.0088703,1.0,0.0,1.0,1018.09,
,-0.00376834,,,0.333851,0.00869912,1.0,0.0,1.0,1033.55,
,-0.00419359,,,0.333888,0.00873488,1.0,0.0,1.0,1049.03,
,-0.00420578,,,0.333925,0.00856512,1.0,0.0,1.0,942.478,
,0.403669,,,0.33393,0.00832241,1.0,0.0,1.0,942.478,
,0.660629,,,0.333934,0.00838631,1.0,0.0,1.0,942.478,
,0.941592,,,0.333932,0.00844782,1.0,0.0,1.0,942.478,
,1.09252,,,0.333936,0.00856226,1.0,0.0,1.0,942.478,
,0.993602,,,0.333932,0.00865477,1.0,0.0,1.0,942.478,
,1.07333,,,0.333925,0.00874775,1.0,0.0,1.0,942.478,
,0.979164,,,0.333918,0.0088374,1.0,0.0,1.0,942.478,
,1.05711,,,0.33391,0.0089299,1.0,0.0,1.0,942.478,
,0.963746,,,0.333902,0.00901907,1.0,0.0,1.0,942.478,
,1.04167,,,0.333895,0.00911063,1.0,0.0,1.0,942.478,
,1.30615,,,0.333891,0.00929516,1.0,0.0,1.0,942.478,
,1.61689,,,0.333889,0.00939816,1.0,0.0,1.0,942.478,
,2.00563,,,0.33388,0.00950974,1.0,0.0,1.0,942.478,
,2.3237,,,0.333877,0.00976961,1.0,0.0,1.0,942.478,
,2.62662,,,0.333873,0.00989359,1.0,0.0,1.0,942.478,
,3.05603,,,0.333857,0.0101873,0.0,0.0,1.0,942.478,
,3.33114,,,0.333833,0.0104057,0.0,0.0,1.0,942.478,
,3.70894,,,0.333804,0.0107796,0.0,0.0,1.0,942.478,
,4.05064,,,0.333772,0.0110146,0.0,0.0,1.0,942.478,
,4.40816,,,0.333736,0.0114028,0.0,0.0,1.0,942.478,
,4.73219,,,0.333696,0.0116832,0.0,0.0,1.0,942.478,
,5.05301,,,0.333654,0.0122043,0.0,0.0,1.0,942.478,
,5.41218,,,0.333608,0.0125429,0.0,0.0,1.0,942.478,
,5.75544,,,0.333557,0.013045,0.0,0.0,1.0,942.478,
,6.07424,,,0.3335,0.0134355,0.0,0.0,1.0,942.478,
,6.42363,,,0.333438,0.013981,0.0,0.0,1.0,942.478,
,6.7518,,,0.333371,0.0144321,0.0,0.0,1.0,942.478,
,7.09678,,,0.333298,0.0150444,0.0,0.0,1.0,942.478,
,7.42976,,,0.333218,0.0155665,0.0,0.0,1.0,942.478,
,7.77116,,,0.333132,0.0162513,0.0,0.0,1.0,982.95,
,8.11569,,,0.333038,0.0168502,0.0,0.0,1.0,1017.13,
,8.4632,,,0.332938,0.0176136,0.0,0.0,1.0,1073.78,
,8.8201,,,0.332828,0.0182907,1.0,0.0,1.0,1097.13,
,8.86841,,,0.332711,0.0190894,1.0,0.0,1.0,942.478,
,8.79475,,,0.332588,0.0197503,1.0,0.0,1.0,1137.62,
,8.8475,,,0.33246,0.0205457,1.0,0.0,1.0,942.478,
,8.77738,,,0.332325,0.0212027,1.0,0.0,1.0,1133.23,
,8.82965,,,0.332188,0.0219943,1.0,0.0,1.0,942.478,
,8.75769,,,0.332044,0.0226514,1.0,0.0,1.0,1135.36,
,8.81282,,,0.331897,0.0234391,1.0,0.0,1.0,942.478,
,8.76699,,,0.331729,0.0242102,1.0,0.0,1.0,961.19,
,8.76359,,,0.331571,0.0249121,1.0,0.0,1.0,1042.84,
,8.74883,,,0.331409,0.0256516,1.0,0.0,1.0,962.442,
,8.74429,,,0.331243,0.0263507,0.0,0.0,1.0,1040.57,
,8.73151,,,0.331073,0.0270888,0.0,0.0,1.0,957.325,
,8.72481,,,0.330899,0.0277874,0.0,0.0,1.0,1044.24,
,8.71457,,,0.330719,0.0285236,0.0,0.0,1.0,947.761,
,8.70561,,,0.330537,0.0292231,0.0,0.0,1.0,1051.31,
,8.6975,,,0.330349,0.0299565,0.0,0.0,1.0,942.478,
,8.6871,,,0.330157,0.0306551,0.0,0.0,1.0,1059.23,
,9.05841,,,0.329958,0.0314333,0.0,0.0,1.0,984.242,
,9.38363,,,0.329741,0.0322067,0.0,0.0,1.0,1124.56,
,9.73162,,,0.329513,0.0330064,0.0,0.0,1.0,1220.34,
,10.1291,,,0.32927,0.0338461,0.0,0.0,1.0,1247.96,
,10.4403,,,0.329012,0.0347058,0.0,0.0,1.0,1316.84,
,10.7924,,,0.328736,0.0355622,0.0,0.0,1.0,1352.1,
,11.1799,,,0.328445,0.036524,0.0,0.0,1.0,1387.55,
,11.6199,,,0.328133,0.0374362,0.0,0.0,1.0,1437.98,
,11.9959,,,0.327805,0.0383965,0.0,0.0,1.0,1460.19,
,12.339,,,0.327457,0.0393426,0.0,0.0,1.0,1532.08,
,12.6733,,,0.327088,0.0403644,0.0,0.0,1.0,1548.97,
,12.7197,,,0.326705,0.0413987,0.0,0.0,1.0,1367.68,
,12.7336,,,0.326312,0.0425031,0.0,0.0,1.0,1455.35,
,12.745,,,0.32591,0.0435225,0.0,0.0,1.0,1445.46,
,12.696,,,0.3255,0.0445611,0.0,0.0,1.0,1446.6,
,12.6275,,,0.325124,0.0452325,0.0,0.0,1.0,1453.45,
,12.6374,,,0.324815,0.0455233,0.0,0.0,1.0,1433.5,
,12.6694,,,0.324591,0.0452539,0.0,0.0,1.0,1446.94,
,12.6597,,,0.32445,0.0446174,0.0,0.0,1.0,1438.14,
,12.5595,,,0.324396,0.0434853,0.0,0.0,1.0,1447.61,
,12.516,,,0.324437,0.0419676,0.0,0.0,1.0,1431.46,
,12.5227,,,0.324576,0.0399033,0.0,0.0,1.0,1432.13,
,12.5565,,,0.324817,0.0375068,0.0,0.0,1.0,1434.33,
,12.527,,,0.32516,0.0346376,0.0,0.0,1.0,1411.1,
,12.4092,,,0.325602,0.0314023,0.0,0.0,1.0,1442.46,
,12.409,,,0.326035,0.0286557,0.0,0.0,1.0,1409.46,
,12.4391,,,0.326317,0.0271236,0.0,0.0,1.0,1427.66,
,12.4803,,,0.326461,0.0262992,0.0,0.0,1.0,1409.67,
,12.4522,,,0.326493,0.0260932,0.0,0.0,1.0,1422.76,
,12.4069,,,0.326447,0.0261857,0.0,0.0,1.0,1419.9,
,12.3559,,,0.326341,0.0266358,0.0,0.0,1.0,1409.74,
,12.3692,,,0.326188,0.0272199,0.0,0.0,1.0,1422.44,
,12.4418,,,0.326003,0.0279562,0.0,0.0,1.0,1399.7,
,12.3595,,,0.325792,0.0287268,0.0,0.0,1.0,1422.08,
,12.306,,,0.325559,0.029648,0.0,0.0,1.0,1404.15,
,12.2884,,,0.325309,0.0305125,0.0,0.0,1.0,1409.85,
,12.3411,,,0.325039,0.0315387,0.0,0.0,1.0,1407.38,
,12.3593,,,0.324751,0.0325171,0.0,0.0,1.0,1394.32,
,12.2938,,,0.324452,0.0335538,0.0,0.0,1.0,1416.1,
,12.2511,,,0.324144,0.0345299,0.0,0.0,1.0,1387.27,
,12.2589,,,0.323797,0.0356824,0.0,0.0,1.0,1367.42,
,12.2359,,,0.323438,0.0367691,0.0,0.0,1.0,1404.69,
,12.2314,,,0.323067,0.0379035,0.0,0.0,1.0,1398.37,
,12.2147,,,0.322734,0.0385963,0.0,0.0,1.0,1394.5,
,12.186,,,0.322469,0.0389315,0.0,0.0,1.0,1413.2,
,12.2068,,,0.322294,0.0387179,0.0,0.0,1.0,1381.25,
,12.1277,,,0.32221,0.0379574,0.0,0.0,1.0,1363.14,
,12.1545,,,0.322224,0.0367586,0.0,0.0,1.0,1391.28,
,12.0973,,,0.322344,0.035052,0.0,0.0,1.0,1390.13,
,12.0746,,,0.322564,0.0329606,0.0,0.0,1.0,1382.54,
,12.0682,,,0.322765,0.031275,0.0,0.0,1.0,1397.13,
,12.0711,,,0.322846,0.0305402,0.0,0.0,1.0,1366.03,
,12.0368,,,0.322824,0.0303161,0.0,0.0,1.0,1343.23,
,12.0608,,,0.322724,0.030502,0.0,0.0,1.0,1383.74,
,12.0124,,,0.322564,0.0309398,0.0,0.0,1.0,1283.13,
,12.025,,,0.322356,0.0316226,0.0,0.0,1.0,1491.48,
,11.9527,,,0.322113,0.0323512,0.0,0.0,1.0,1394.38,
,12.0117,,,0.321842,0.0332095,0.0,0.0,1.0,1360.43,
,11.9442,,,0.32155,0.0341575,0.0,0.0,1.0,1374.11,
,11.977,,,0.321239,0.0351617,0.0,0.0,1.0,1355.1,
,11.914,,,0.320905,0.0361807,0.0,0.0,1.0,1338.43,
,11.9649,,,0.320553,0.0372769,1.0,0.0,1.0,1367.29,
,11.8822,,,0.320188,0.0383441,1.0,0.0,1.0,1375.58,
,11.9086,,,0.319814,0.0394494,1.0,0.0,1.0,1353.29,
,11.8495,,,0.31943,0.0405003,1.0,0.0,2.0,1368.21,
,11.907,,,0.319035,0.0415408,1.0,0.0,2.0,1344.4,
,11.8361,,,0.318674,0.0422885,1.0,0.0,2.0,1325.51,
,11.8128,,,0.318388,0.0425336,1.0,0.0,2.0,1358.33,
,11.8261,,,0.318186,0.0422546,1.0,0.0,2.0,1371.17,
,11.7473,,,0.318075,0.0415265,1.0,0.0,2.0,1338.91,
,11.8031,,,0.318053,0.0403764,1.0,0.0,2.0,1332.65,
,11.7084,,,0.318129,0.0387227,1.0,0.0,2.0,1342.6,
,11.7495,,,0.318314,0.0366361,1.0,0.0,2.0,1326.04,
,11.6564,,,0.318599,0.0340354,1.0,0.0,2.0,1343.94,
,11.6731,,,0.318989,0.0310661,1.0,0.0,2.0,1354.19,
,11.5956,,,0.319493,0.0276243,1.0,0.0,2.0,1328.58,
,11.6566,,,0.320117,0.0237486,1.0,0.0,2.0,1319.46,
,11.5123,,,0.320848,0.0194709,1.0,0.0,2.0,1326.45,
,11.5403,,,0.321695,0.0148231,1.0,0.0,2.0,1297.04,
,11.8885,,,0.322668,0.00982111,1.0,0.0,2.0,1552.78,
,12.2257,,,0.323786,0.00435084,1.0,0.0,2.0,1485.63,
,12.7509,,,0.324925,-0.000536267,1.0,0.0,2.0,1512.29,
,12.7682,,,0.325856,-0.00386173,0.0,0.0,2.0,957.884,
,12.7628,,,0.326559,-0.00584346,0.0,0.0,2.0,974.847,
,12.8368,,,0.327087,-0.00684482,0.0,0.0,2.0,991.824,
,12.7383,,,0.327479,-0.00711137,0.0,0.0,2.0,1008.82,
,12.8444,,,0.327777,-0.00697548,0.0,0.0,2.0,1025.82,
,12.7904,,,0.328005,-0.00651914,0.0,0.0,2.0,1042.84,
,12.7696,,,0.328181,-0.00593216,1.0,0.0,2.0,942.478,
,13.0323,,,0.328317,-0.00506193,1.0,0.0,2.0,974.515,
,13.2187,,,0.32842,-0.00416929,1.0,0.0,2.0,1020.77,
,13.4471,,,0.328499,-0.0031479,1.0,0.0,2.0,1037.2,
,13.7472,,,0.328556,-0.00202352,1.0,0.0,2.0,1045.1,
,13.9079,,,0.328595,-0.000873391,1.0,0.0,2.0,1083.42,
,14.2088,,,0.328609,0.000393566,1.0,0.0,2.0,1105.47,
,14.4332,,,0.328601,0.00163096,1.0,0.0,2.0,1089.35,
,14.6804,,,0.328577,0.0029723,1.0,0.0,2.0,1108.0,
,14.9588,,,0.328535,0.00432556,1.0,0.0,2.0,1136.82,
,15.1685,,,0.328474,0.00563544,1.0,0.0,2.0,1137.88,
,15.409,,,0.328398,0.00706023,1.0,0.0,2.0,1178.26,
,15.4955,,,0.328301,0.00847214,1.0,0.0,2.0,1054.64,
,15.3673,,,0.328188,0.00985163,1.0,0.0,2.0,1128.34,
,15.4523,,,0.328057,0.0112521,1.0,0.0,2.0,1113.73,
,15.3885,,,0.327908,0.0126287,1.0,0.0,2.0,1097.72,
,15.392,,,0.327743,0.0140554,1.0,0.0,2.0,1119.53,
,15.3821,,,0.327559,0.0154201,1.0,0.0,2.0,1146.41,
,15.5962,,,0.327359,0.0168254,1.0,0.0,2.0,1171.2,
,15.8647,,,0.327135,0.0182912,1.0,0.0,2.0,1200.93,
,16.122,,,0.32689,0.0196964,1.0,0.0,2.0,1198.77,
,16.3198,,,0.32662,0.0211765,1.0,0.0,2.0,1247.3,
,16.6468,,,0.326328,0.0227215,1.0,0.0,2.0,1250.84,
,16.8501,,,0.32601,0.024223,1.0,0.0,2.0,1255.7,
,17.1084,,,0.325663,0.0257685,1.0,0.0,2.0,1283.48,
,17.3897,,,0.325292,0.0273649,1.0,0.0,2.0,1293.31,
,17.5908,,,0.324893,0.0289385,1.0,0.0,2.0,1352.0,
,17.8915,,,0.324463,0.0305201,1.0,0.0,2.0,1332.92,
,18.1247,,,0.324002,0.0320966,1.0,0.0,2.0,1431.63,
,18.3732,,,0.323513,0.033714,1.0,0.0,2.0,1402.71,
,18.6473,,,0.322993,0.0354029,1.0,0.0,2.0,1405.94,
,18.9281,,,0.322441,0.0371124,1.0,0.0,2.0,1428.17,
,19.1389,,,0.321854,0.0388333,1.0,0.0,2.0,1414.97,
,19.4375,,,0.32123,0.0405938,1.0,0.0,2.0,1466.85,
,19.6996,,,0.32057,0.042349,1.0,0.0,2.0,1459.18,
,19.9108,,,0.319872,0.0441181,1.0,0.0,2.0,1529.28,
,20.2378,,,0.319136,0.0459425,1.0,0.0,2.0,1478.48,
,20.4765,,,0.318361,0.0477659,1.0,0.0,2.0,1538.03,
,20.7257,,,0.317546,0.0496137,1.0,0.0,2.0,1532.29,
,21.0047,,,0.316689,0.0515138,1.0,0.0,2.0,1595.63,
,21.2717,,,0.315852,0.0528967,1.0,0.0,2.0,1599.52,
,21.485,,,0.315114,0.0534908,1.0,0.0,2.0,1618.96,
,21.8276,,,0.314503,0.0532834,1.0,0.0,2.0,1595.48,
,22.0291,,,0.314039,0.0522129,1.0,0.0,2.0,1678.14,
,22.2691,,,0.313737,0.0503313,1.0,0.0,2.0,1681.06,
,22.5579,,,0.313614,0.0476782,1.0,0.0,2.0,1667.16,
,22.8288,,,0.313534,0.0454318,1.0,0.0,2.0,1705.39,
,23.0551,,,0.313306,0.0443808,1.0,0.0,2.0,1724.87,
,23.371,,,0.312923,0.044244,1.0,0.0,2.0,1751.69,
,23.6891,,,0.312396,0.0447919,1.0,0.0,2.0,1780.71,
,23.9038,,,0.31175,0.045768,1.0,0.0,2.0,1759.98,
,24.2042,,,0.311005,0.0471622,1.0,0.0,2.0,1798.08,
,24.5228,,,0.310172,0.0487911,1.0,0.0,2.0,1790.1,
,24.7371,,,0.30926,0.0505759,1.0,0.0,2.0,1877.54,
,25.0293,,,0.308275,0.0525605,1.0,0.0,2.0,1839.68,
,25.3459,,,0.307218,0.054608,1.0,0.0,2.0,1886.84,
,25.5467,,,0.306084,0.0568201,1.0,0.0,2.0,1917.9,
,25.8908,,,0.304875,0.0591232,1.0,0.0,2.0,1885.07,
,26.1895,,,0.303599,0.0614535,1.0,0.0,2.0,1948.29,
,26.4156,,,0.302259,0.0638234,1.0,0.0,2.0,1957.18,
,26.7082,,,0.300852,0.0662281,1.0,0.0,2.0,1989.58,
,27.0147,,,0.299377,0.0686695,1.0,0.0,2.0,2014.44,
,27.264,,,0.297833,0.0710961,1.0,0.0,2.0,2040.27,
,27.5546,,,0.296299,0.0729114,1.0,0.0,2.0,2027.61,
,27.8991,,,0.294872,0.073702,1.0,0.0,2.0,2025.22,
,28.1145,,,0.293588,0.0735032,1.0,0.0,2.0,2087.34,
,28.388,,,0.292472,0.0723688,1.0,0.0,2.0,2100.48,
,28.6649,,,0.291554,0.0702059,1.0,0.0,2.0,2142.25,
,28.9505,,,0.290886,0.0667083,1.0,0.0,2.0,2125.36,
,29.165,,,0.29051,0.0619423,1.0,0.0,2.0,2175.44,
,29.4649,,,0.290435,0.0560238,1.0,0.0,2.0,2179.66,
,29.7893,,,0.290463,0.0509388,1.0,0.0,2.0,2200.1,
,30.0903,,,0.290323,0.047846,1.0,0.0,2.0,2238.7,
,30.4323,,,0.289951,0.0464932,1.0,0.0,2.0,2237.36,
,30.7451,,,0.289349,0.0465352,1.0,0.0,2.0,2277.77,
,31.0565,,,0.288564,0.0474583,1.0,0.0,2.0,2306.53,
,31.3884,,,0.287624,0.0489752,1.0,0.0,2.0,2319.76,
,31.6939,,,0.286549,0.0507638,1.0,0.0,2.0,2364.22,
,32.0207,,,0.285349,0.0528843,1.0,0.0,2.0,2368.31,
,32.3364,,,0.284033,0.055247,1.0,0.0,2.0,2407.02,
,32.672,,,0.282607,0.0578224,1.0,0.0,2.0,2426.05,
,33.019,,,0.281074,0.0605938,1.0,0.0,2.0,2448.56,
,33.3383,,,0.279424,0.063491,1.0,0.0,2.0,2476.85,
,33.6874,,,0.277659,0.0664741,1.0,0.0,2.0,2503.62,
,34.0242,,,0.275788,0.0695254,1.0,0.0,2.0,2536.0,
,34.3675,,,0.273811,0.0726692,1.0,0.0,2.0,2575.52,
,34.7263,,,0.271725,0.0758402,1.0,0.0,2.0,2581.67,
,35.0807,,,0.269527,0.0789744,1.0,0.0,2.0,2586.88,
,35.4327,,,0.267296,0.0814678,1.0,0.0,2.0,2631.72,
,35.7801,,,0.265133,0.0829651,1.0,0.0,2.0,2674.35,
,36.1314,,,0.263112,0.08307,1.0,0.0,2.0,2690.46,
,36.4815,,,0.261329,0.0814311,1.0,0.0,2.0,2725.51,
,36.8202,,,0.259823,0.0782677,1.0,0.0,2.0,2776.65,
,37.191,,,0.258586,0.074094,1.0,0.0,2.0,2760.64,
,37.5296,,,0.25764,0.0690963,1.0,0.0,2.0,2792.79,
,37.9149,,,0.256863,0.0643036,1.0,0.0,2.0,2832.7,
,38.3073,,,0.255969,0.061341,1.0,0.0,2.0,2891.29,
,38.7216,,,0.254875,0.0599357,1.0,0.0,2.0,2902.96,
,39.1268,,,0.253583,0.0600793,1.0,0.0,2.0,2919.5,
,39.5268,,,0.252082,0.0614478,1.0,0.0,2.0,2957.5,
,39.9247,,,0.250375,0.0634567,1.0,0.0,2.0,3009.55,
,40.3478,,,0.248485,0.0656473,1.0,0.0,2.0,3002.91,
,40.7539,,,0.246428,0.068381,1.0,0.0,2.0,3043.46,
,41.1672,,,0.244208,0.0716373,1.0,0.0,3.0,3078.7,
,41.5716,,,0.241822,0.0749356,1.0,0.0,4.0,3155.97,
,42.0219,,,0.239252,0.0782682,1.0,0.0,4.0,3125.71,
,42.438,,,0.236376,0.0797988,1.0,0.0,4.0,3177.11,
,42.8689,,,0.233608,0.0799218,1.0,0.0,4.0,3212.09,
,43.2875,,,0.230808,0.0798032,1.0,0.0,4.0,3281.84,
,43.751,,,0.227977,0.0796388,1.0,0.0,4.0,3256.88,
,44.189,,,0.225122,0.0796816,1.0,0.0,4.0,3291.99,
,44.6359,,,0.222239,0.079676,1.0,0.0,4.0,3333.27,
,45.0727,,,0.219328,0.0796163,1.0,0.0,4.0,3384.58,
,45.5206,,,0.21639,0.0796189,1.0,0.0,4.0,3429.48,
,45.989,,,0.213423,0.0797494,1.0,0.0,4.0,3431.85,
,46.4416,,,0.210423,0.0796991,1.0,0.0,4.0,3474.56,
,46.8936,,,0.207396,0.0796243,1.0,0.0,4.0,3536.49,
,47.353,,,0.204342,0.0799316,1.0,0.0,4.0,3589.56,
,47.8439,,,0.201254,0.0799611,1.0,0.0,4.0,3578.67,
,48.3179,,,0.198132,0.0797352,1.0,0.0,4.0,3607.72,
,48.749,,,0.194984,0.0799296,1.0,0.0,4.0,3757.05,
,48.8633,,,0.191816,0.0801799,1.0,0.0,4.0,2780.75,
,48.8383,,,0.188638,0.0802211,1.0,0.0,4.0,2792.43,
,48.8267,,,0.185456,0.0802244,1.0,0.0,4.0,2804.05,
,48.8118,,,0.182271,0.080226,1.0,0.0,4.0,2815.61,
,48.7956,,,0.179085,0.0802279,1.0,0.0,4.0,2827.13,
,48.7801,,,0.175901,0.0802281,1.0,0.0,4.0,2838.58,
,48.7662,,,0.172717,0.0802277,1.0,0.0,4.0,2608.06,
,48.7698,,,0.169531,0.0802143,1.0,0.0,4.0,2102.8,
,48.7556,,,0.166346,0.0802112,1.0,0.0,4.0,2116.19,
,48.7399,,,0.163164,0.0802104,1.0,0.0,4.0,2129.57,
,48.7251,,,0.159982,0.0802103,1.0,0.0,4.0,2142.94,
,48.7111,,,0.156801,0.0802103,1.0,0.0,4.0,2156.31,
,48.695,,,0.153621,0.0802103,1.0,0.0,4.0,2169.66,
,48.679,,,0.150443,0.0802103,1.0,0.0,4.0,2045.43,
,48.8215,,,0.147261,0.0802095,1.0,0.0,4.0,2074.7,
,48.9825,,,0.144067,0.080209,1.0,0.0,4.0,2077.43,
,49.1304,,,0.140864,0.0802313,1.0,0.0,4.0,2094.85,
,49.2944,,,0.13765,0.0802536,1.0,0.0,4.0,2093.04,
,49.4554,,,0.134425,0.0802016,1.0,0.0,4.0,2093.6,
,49.5926,,,0.131192,0.0802481,1.0,0.0,4.0,2134.18,
,49.7687,,,0.127948,0.0803235,1.0,0.0,4.0,2115.31,
,49.9335,,,0.124692,0.0802526,1.0,0.0,4.0,2114.08,
,50.09,,,0.121426,0.0802407,1.0,0.0,4.0,2127.1,
,50.25,,,0.118151,0.0803227,1.0,0.0,4.0,2134.38,
,50.4107,,,0.114863,0.0802336,1.0,0.0,4.0,2140.42,
,50.5714,,,0.111565,0.0802068,1.0,0.0,4.0,2146.58,
,50.7327,,,0.108257,0.0802932,1.0,0.0,4.0,2157.12,
,50.8904,,,0.104937,0.0802478,1.0,0.0,4.0,2166.74,
,51.0599,,,0.101607,0.0801988,1.0,0.0,4.0,2165.94,
,51.2216,,,0.0982675,0.0802417,1.0,0.0,4.0,2174.84,
,51.3804,,,0.094916,0.0802137,1.0,0.0,4.0,2187.62,
,51.55,,,0.0915545,0.0801724,1.0,0.0,4.0,2187.29,
,51.7108,,,0.0881837,0.0802089,1.0,0.0,4.0,2193.21,
,51.8664,,,0.084803,0.0802337,1.0,0.0,4.0,2207.32,
,52.0347,,,0.0814105,0.0802405,1.0,0.0,4.0,2209.89,
,52.1985,,,0.0780061,0.0802465,1.0,0.0,4.0,2213.28,
,52.3547,,,0.0745921,0.0802497,1.0,0.0,4.0,2225.06,
,52.5178,,,0.0711669,0.0802775,1.0,0.0,4.0,2235.5,
,52.69,,,0.0677289,0.0802817,1.0,0.0,4.0,2235.59,
,52.8493,,,0.0642812,0.0802455,1.0,0.0,4.0,2241.72,
,53.0099,,,0.0608245,0.0801669,1.0,0.0,4.0,2255.4,
,53.1762,,,0.0573591,0.0801667,1.0,0.0,4.0,2257.28,
,53.2832,,,0.0538881,0.0804419,1.0,0.0,4.0,2344.18,
,53.4554,,,0.0504051,0.0802824,1.0,0.0,4.0,2338.33,
,53.6627,,,0.0469081,0.0801999,1.0,0.0,4.0,2286.28,
,53.8267,,,0.0434016,0.0803588,1.0,0.0,4.0,2296.45,
,53.9584,,,0.0398814,0.0801837,1.0,0.0,4.0,2346.61,
,54.1628,,,0.0363492,0.0801377,1.0,0.0,4.0,2299.9,
,54.3258,,,0.0328078,0.0801865,1.0,0.0,4.0,2316.58,
,54.4915,,,0.0292549,0.0800618,1.0,0.0,4.0,2317.59,
,54.6632,,,0.0256931,0.0800537,1.0,0.0,4.0,2321.12,
,54.8252,,,0.0221218,0.0800652,1.0,0.0,4.0,2334.1,
,54.9896,,,0.0185406,0.080004,1.0,0.0,4.0,2345.54,
,55.1634,,,0.0149506,0.0800534,1.0,0.0,4.0,2341.21,
,55.3308,,,0.011349,0.0800282,1.0,0.0,4.0,2349.83,
,55.4739,,,0.00773849,0.0800654,1.0,0.0,4.0,2398.22,
,55.6619,,,0.00412089,0.0802432,1.0,0.0,4.0,2378.94,
,55.8422,,,0.000486883,0.0801792,1.0,0.0,4.0,2366.28,
,55.9641,,,-0.00315793,0.0802937,1.0,0.0,4.0,2452.41,
