curLapTime,speedX,steer,accel,brake,gear,trackPos,angle,damage,rpm,distRaced
31.234,133.777,0.008805510643863652,0.0,0.0,2,-0.226702,-0.244444,2538.0,9793.3,3041.44
31.256,132.661,0.0,0.0,0.0,2,-0.232983,-0.250569,2538.0,9718.23,3042.27
31.278,131.576,0.0,0.0,0.0,2,-0.239392,-0.256042,2538.0,9651.56,3043.09
31.3,130.57,0.0,0.0,0.0,2,-0.245828,-0.260145,2538.0,9503.34,3043.91
31.322,129.552,0.0,0.0,0.0,2,-0.252239,-0.263183,2538.0,9121.72,3044.72
31.344,128.44,0.0,0.0,0.0,2,-0.258576,-0.265083,2538.0,8917.65,3045.52
31.366,127.372,0.0,0.0,0.0,2,-0.265035,-0.265847,2538.0,8745.3,3046.32
31.388,126.323,0.0,0.0,0.0,2,-0.271439,-0.267199,2538.0,8460.48,3047.1
31.41,125.193,0.0,0.0,0.0,2,-0.277878,-0.269713,2538.0,8402.72,3047.89
31.432,124.069,0.0,0.0,0.0,2,-0.284359,-0.27512,2538.0,8237.37,3048.66
31.454,122.802,0.0,0.0,0.0,2,-0.29084,-0.282967,2538.0,8240.06,3049.43
31.476,121.506,0.0,0.0,0.0,2,-0.297349,-0.292646,2538.0,8216.5,3050.2
31.498,120.216,0.0,0.0,0.0,2,-0.303753,-0.30351,2538.0,8096.85,3050.96
31.52,118.956,0.0,0.0,0.0,2,-0.310008,-0.312469,2538.0,8052.85,3051.71
31.542,117.708,0.0,0.0,0.0,2,-0.316038,-0.321503,2538.0,7996.43,3052.46
31.564,116.601,0.0,0.0,0.0,2,-0.321922,-0.328629,2538.0,7878.7,3053.2
31.586,115.599,0.0,0.0,0.0,2,-0.327785,-0.334366,2538.0,7673.76,3053.93
31.608,114.454,0.0,0.0,0.0,2,-0.333607,-0.340432,2538.0,7683.45,3054.66
31.63,113.277,0.0,0.0,0.0,2,-0.339407,-0.34816,2538.0,7675.77,3055.38
31.652,112.169,0.0,0.0,0.0,2,-0.345103,-0.356268,2538.0,7489.43,3056.1
31.674,111.089,0.0,0.0,0.0,2,-0.350705,-0.362957,2538.0,7382.52,3056.81
31.696,109.911,0.0,0.0,0.0,2,-0.356154,-0.369933,2538.0,7417.09,3057.52
31.718,108.801,0.0,0.0,0.0,2,-0.361268,-0.376751,2538.0,7361.63,3058.22
31.74,107.745,0.0,0.0,0.0,2,-0.366088,-0.382794,2538.0,7292.05,3058.92
31.762,106.669,0.0,0.0,0.0,2,-0.370496,-0.38889,2538.0,7261.5,3059.61
31.784,105.654,0.0,0.0,0.0,2,-0.374662,-0.39544,2538.0,7118.72,3060.29
31.806,104.668,0.0,1.0,0.0,2,-0.378498,-0.40129,2538.0,7006.01,3060.97
31.828,103.532,0.0,1.0,0.0,2,-0.382162,-0.408383,2538.0,7023.7,3061.64
31.85,102.418,0.0,1.0,0.0,2,-0.385485,-0.4177,2538.0,6851.96,3062.3
31.872,101.25,0.0,1.0,0.0,2,-0.388767,-0.427344,2538.0,6773.99,3062.96
31.894,100.091,0.0,1.0,0.0,2,-0.391722,-0.435857,2538.0,6704.28,3063.62
31.916,98.8263,0.0,1.0,0.0,2,-0.394431,-0.445978,2538.0,6738.98,3064.27
31.938,97.7648,0.0,1.0,0.0,2,-0.397024,-0.454216,2538.0,6576.06,3064.91
31.96,96.7602,0.0,0.0,0.0,2,-0.399288,-0.460038,2538.0,6533.01,3065.55
31.982,95.625,0.0,0.0,0.0,2,-0.401218,-0.467809,2538.0,6535.44,3066.18
32.004,94.6929,0.0,0.0,0.0,2,-0.402799,-0.47366,2538.0,6427.65,3066.81
32.026,93.7782,0.0,0.0,0.0,2,-0.404168,-0.478473,2538.0,6340.1,3067.43
32.048,92.8576,0.0,1.0,0.0,2,-0.40501,-0.483068,2538.0,6319.92,3068.04
32.07,92.0383,0.0,1.0,0.0,2,-0.40563,-0.486522,2538.0,6278.2,3068.65
32.092,91.25,0.0,1.0,0.0,2,-0.405709,-0.489945,2538.0,6174.59,3069.26
32.114,90.4871,0.0,1.0,0.0,2,-0.405516,-0.491922,2538.0,6164.85,3069.86
32.136,89.7753,0.0,1.0,0.0,2,-0.404913,-0.494554,2538.0,6097.37,3070.45
32.158,89.0881,0.0,1.0,0.0,2,-0.403851,-0.495822,2538.0,6051.97,3071.03
32.18,88.3806,0.0,1.0,0.0,2,-0.402345,-0.498274,2538.0,6022.78,3071.62
32.202,87.9339,0.0,1.0,0.0,2,-0.400567,-0.499786,2538.0,7534.95,3072.19
32.224,87.8422,-0.05,1.0,0.0,2,-0.397962,-0.501044,2538.0,8318.98,3072.77
32.246,87.9176,-0.1,1.0,0.0,2,-0.394973,-0.501756,2538.0,8723.63,3073.34
32.268,88.0595,-0.15000000000000002,1.0,0.0,2,-0.391174,-0.501725,2538.0,9110.54,3073.91
32.29,88.4415,-0.2,1.0,0.0,2,-0.386998,-0.5012,2538.0,8797.87,3074.48
32.312,88.6571,-0.25,1.0,0.0,2,-0.382115,-0.498262,2538.0,9277.31,3075.05
32.334,89.1874,-0.3,1.0,0.0,2,-0.376705,-0.496653,2538.0,8783.01,3075.61
32.356,89.3517,-0.21,1.0,0.0,2,-0.370628,-0.492875,2538.0,7273.94,3076.18
32.378,89.2387,-0.147,1.0,0.0,2,-0.363952,-0.489198,2538.0,6516.71,3076.75
32.4,89.072,-0.10289999999999999,1.0,0.0,2,-0.356745,-0.481205,2538.0,6289.58,3077.31
32.422,88.9322,-0.07202999999999998,1.0,0.0,2,-0.348742,-0.471886,2538.0,6164.6,3077.87
32.444,89.0766,-0.05042099999999999,1.0,0.0,2,-0.340456,-0.461061,2538.0,7579.72,3078.42
32.466,89.6288,-0.03529469999999999,1.0,0.0,2,-0.331253,-0.450425,2538.0,8046.73,3078.97
32.488,89.8968,-0.024706289999999992,1.0,0.0,2,-0.321511,-0.442529,2538.0,8938.59,3079.52
32.51,90.6643,-0.017294402999999993,1.0,0.0,2,-0.311254,-0.434174,2538.0,8755.51,3080.08
32.532,91.0797,-0.012106082099999995,1.0,0.0,2,-0.300468,-0.429976,2538.0,8941.43,3080.63
32.554,91.7338,-0.008474257469999996,1.0,0.0,2,-0.289001,-0.426028,2538.0,8721.43,3081.18
32.576,92.3038,0.0,1.0,0.0,2,-0.276975,-0.421949,2538.0,8649.71,3081.74
32.598,93.0355,0.0,1.0,0.0,2,-0.264085,-0.416853,2538.0,8428.15,3082.3
32.62,93.4974,0.0,1.0,0.0,2,-0.250856,-0.412305,2538.0,8605.56,3082.86
32.642,94.1534,0.0,1.0,0.0,2,-0.236988,-0.405373,2538.0,8682.43,3083.42
32.664,94.8848,0.0,1.0,0.0,2,-0.222717,-0.398725,2538.0,8487.63,3083.99
32.686,95.7753,0.0,1.0,0.0,2,-0.207827,-0.390584,2538.0,8043.5,3084.56
32.708,96.2096,0.0,1.0,0.0,2,-0.192236,-0.381367,2538.0,8850.26,3085.13
32.73,97.1699,0.0,1.0,0.0,2,-0.176405,-0.371189,2538.0,8316.57,3085.71
32.752,97.9033,0.0,1.0,0.0,2,-0.160027,-0.360774,2538.0,8451.01,3086.28
32.774,98.9011,0.0,1.0,0.0,2,-0.143195,-0.34934,2538.0,7898.92,3086.87
32.796,99.2854,0.0,1.0,0.0,2,-0.125922,-0.337443,2538.0,8753.36,3087.46
32.818,100.249,0.0,1.0,0.0,2,-0.108258,-0.32663,2538.0,8272.78,3088.05
32.84,100.998,0.0,1.0,0.0,2,-0.0902425,-0.314844,2538.0,8241.36,3088.64
32.862,101.772,0.0,1.0,0.0,2,-0.0721232,-0.304247,2538.0,8013.57,3089.24
32.884,102.249,0.0,1.0,0.0,2,-0.0535324,-0.294407,2538.0,8591.55,3089.85
32.906,103.122,0.0,1.0,0.0,2,-0.0349726,-0.284124,2538.0,8176.61,3090.46
32.928,103.728,0.0,1.0,0.0,2,-0.0160919,-0.273738,2538.0,8481.46,3091.07
32.95,104.63,0.0,1.0,0.0,2,0.00269114,-0.263021,2538.0,7982.82,3091.7
32.972,105.251,0.0,1.0,0.0,2,0.0215256,-0.253274,2538.0,8153.11,3092.32
32.994,105.981,0.0,1.0,0.0,2,0.0400915,-0.243737,2538.0,8034.89,3092.95
33.016,106.378,0.0,1.0,0.0,2,0.0584279,-0.232804,2538.0,8827.17,3093.59
33.038,107.307,0.0,1.0,0.0,2,0.076354,-0.222588,2538.0,8240.65,3094.24
33.06,107.972,0.0,1.0,0.0,2,0.0938741,-0.21167,2538.0,8375.35,3094.89
33.082,108.722,0.0,1.0,0.0,2,0.110789,-0.201319,2538.0,8184.61,3095.55
33.104,109.316,0.0,1.0,0.0,2,0.127056,-0.190378,2538.0,8350.37,3096.21
33.126,110.029,0.0,1.0,0.0,2,0.14265,-0.179345,2538.0,8368.79,3096.88
33.148,110.536,0.0,1.0,0.0,2,0.157478,-0.168315,2538.0,8741.03,3097.56
33.17,111.22,0.0,1.0,0.0,2,0.171526,-0.156965,2538.0,8828.23,3098.25
33.192,112.038,0.0,1.0,0.0,2,0.184694,-0.145438,2538.0,8471.09,3098.94
33.214,112.611,0.0,1.0,0.0,2,0.196982,-0.133594,2538.0,8694.7,3099.63
33.236,113.343,0.0,1.0,0.0,2,0.208339,-0.121749,2538.0,8610.64,3100.34
33.258,114.017,0.0,1.0,0.0,2,0.218731,-0.109656,2538.0,8543.89,3101.04
33.28,114.438,-0.05,1.0,0.0,2,0.228105,-0.0976779,2538.0,9093.48,3101.76
33.302,115.13,-0.1,1.0,0.0,2,0.236433,-0.0853221,2538.0,9003.39,3102.48
33.324,115.885,-0.15000000000000002,1.0,0.0,2,0.243687,-0.0728233,2538.0,8758.96,3103.21
33.346,116.416,-0.2,1.0,0.0,2,0.249846,-0.0603693,2538.0,9042.54,3103.94
33.368,117.119,-0.13999999999999999,1.0,0.0,2,0.254874,-0.047914,2538.0,8931.96,3104.67
33.39,117.748,-0.09799999999999999,1.0,0.0,2,0.258745,-0.0354733,2538.0,8957.19,3105.41
33.412,118.258,-0.0686,1.0,0.0,2,0.261426,-0.0231893,2538.0,9190.61,3106.16
33.434,118.868,-0.04801999999999999,1.0,0.0,2,0.262922,-0.0108612,2538.0,9242.42,3106.91
33.456,119.479,-0.03361399999999999,1.0,0.0,2,0.263196,0.00197935,2538.0,9285.97,3107.66
33.478,120.101,-0.023529799999999993,1.0,0.0,2,0.262359,0.00991964,2538.0,9217.48,3108.41
33.5,120.657,-0.016470859999999993,1.0,0.0,2,0.261283,0.0100436,2538.0,9359.37,3109.14
33.522,121.278,-0.011529601999999995,1.0,0.0,2,0.260187,0.0103621,2538.0,9322.43,3109.88
33.544,121.934,-0.008070721399999996,1.0,0.0,2,0.259088,0.0102186,2538.0,9221.44,3110.63
33.566,122.476,0.0,1.0,0.0,2,0.257956,0.0102839,2538.0,9338.66,3111.37
33.588,123.092,0.0,1.0,0.0,2,0.256823,0.0105121,2538.0,9327.69,3112.12
33.61,123.643,0.0,1.0,0.0,2,0.255674,0.0105295,2538.0,9410.3,3112.88
33.632,124.231,0.0,1.0,0.0,2,0.254525,0.0104101,2538.0,9430.41,3113.64
33.654,124.771,0.0,1.0,0.0,2,0.253361,0.0104635,2538.0,9491.83,3114.4
33.676,125.359,0.0,1.0,0.0,2,0.252088,0.0116043,2538.0,9490.88,3115.16
33.698,125.911,0.0,1.0,0.0,2,0.250537,0.0147705,2538.0,9513.55,3115.93
33.72,126.441,0.0,1.0,0.0,2,0.248485,0.0204487,2538.0,9603.3,3116.7
33.742,126.886,0.0,1.0,0.0,2,0.245799,0.0288734,2538.0,9517.17,3117.47
33.764,127.225,0.0,1.0,0.0,2,0.242415,0.0390813,2538.0,9593.48,3118.25
33.786,127.536,0.0,1.0,0.0,2,0.238343,0.0493982,2538.0,9605.05,3119.03
33.808,127.836,0.0,1.0,0.0,2,0.233635,0.0587173,2538.0,9398.03,3119.81
33.83,128.101,0.0,1.0,0.0,2,0.228317,0.0661054,2538.0,9617.74,3120.59
33.852,128.403,0.0,1.0,0.0,2,0.222429,0.0713539,2538.0,9408.5,3121.37
33.874,128.679,0.0,1.0,0.0,2,0.216002,0.0750375,2538.0,9683.14,3122.15
33.896,128.942,0.0,1.0,0.0,2,0.209121,0.0779605,2538.0,9404.56,3122.94
33.918,129.162,0.0,1.0,0.0,2,0.201847,0.0802135,2538.0,9655.41,3123.73
33.94,129.32,0.0,1.0,0.0,2,0.194206,0.0818923,2538.0,9516.6,3124.52
33.962,129.546,0.0,1.0,0.0,2,0.186272,0.0829494,2538.0,9746.81,3125.3
33.984,129.759,0.0,1.0,0.0,2,0.178117,0.0835583,2538.0,9451.04,3126.09
34.006,129.982,0.0,1.0,0.0,2,0.169751,0.0837553,2538.0,9652.68,3126.89
34.028,130.188,0.0,1.0,0.0,2,0.16125,0.0837624,2538.0,9544.61,3127.68
34.05,130.43,0.0,1.0,0.0,2,0.152598,0.0836313,2538.0,9738.81,3128.47
34.072,130.677,0.0,1.0,0.0,2,0.143861,0.0835726,2538.0,9496.75,3129.27
34.094,130.84,0.0,1.0,0.0,2,0.135058,0.0836008,2538.0,9699.71,3130.06
34.116,131.007,0.0,1.0,0.0,2,0.126178,0.0836082,2538.0,9581.3,3130.86
34.138,131.132,0.0,1.0,0.0,2,0.11727,0.0836055,2538.0,9584.22,3131.66
34.16,131.218,0.0,1.0,0.0,2,0.108361,0.0836258,2538.0,9690.75,3132.46
34.182,131.278,0.0,1.0,0.0,2,0.0994389,0.0836656,2538.0,9630.32,3133.26
34.204,131.391,0.05,1.0,0.0,2,0.0904736,0.083688,2538.0,9611.48,3134.06
34.226,131.516,0.1,1.0,0.0,2,0.0814758,0.0836928,2538.0,9576.16,3134.86
34.248,131.621,0.15000000000000002,1.0,0.0,2,0.0724955,0.083751,2538.0,9579.27,3135.66
34.27,131.66,0.2,1.0,0.0,2,0.0634817,0.0838273,2538.0,9658.41,3136.46
34.292,131.721,0.25,1.0,0.0,2,0.0544556,0.083868,2538.0,9796.7,3137.26
34.314,131.776,0.3,0.0,0.0,2,0.0454295,0.0838778,2538.0,9596.38,3138.06
34.336,131.765,0.35,0.0,0.0,2,0.0363975,0.0838354,2538.0,9559.84,3138.87
34.358,131.813,0.39999999999999997,0.0,0.0,2,0.0273389,0.0838418,2538.0,9652.26,3139.67
34.38,131.865,0.44999999999999996,0.0,0.0,2,0.0183173,0.0837915,2538.0,9783.8,3140.47
34.402,131.906,0.49999999999999994,0.0,0.0,2,0.0093118,0.0837765,2538.0,9612.49,3141.28
34.424,131.904,0.5499999999999999,0.0,0.0,2,0.000273705,0.0837586,2538.0,9563.22,3142.08
34.446,131.911,0.6,0.0,0.0,2,-0.00876439,0.0837557,2538.0,9607.34,3142.88
34.468,131.941,0.65,0.0,0.0,2,-0.017788,0.0837421,2538.0,9580.74,3143.69
34.49,131.979,0.7000000000000001,0.0,0.0,2,-0.0268261,0.0837178,2538.0,9753.49,3144.49
34.512,131.966,0.7500000000000001,0.0,0.0,2,-0.0358641,0.0836732,2538.0,9611.88,3145.29
34.534,132.004,0.8000000000000002,0.0,0.0,2,-0.0449022,0.0836604,2538.0,9588.05,3146.1
34.556,132.033,0.8500000000000002,0.0,0.0,1,-0.0539344,0.0836453,2538.0,9783.75,3146.9
34.578,132.008,0.9000000000000002,0.0,0.0,1,-0.0629535,0.0836558,2538.0,9631.37,3147.7
34.6,132.0,0.6300000000000001,1.0,0.0,1,-0.0718684,0.0828288,2538.0,9596.88,3148.51
34.622,132.009,0.44100000000000006,1.0,0.0,1,-0.0805101,0.0798237,2538.0,9624.35,3149.31
34.644,131.992,0.30870000000000003,1.0,0.0,1,-0.0886452,0.0734308,2538.0,9612.31,3150.12
34.666,131.919,0.21609,1.0,0.0,1,-0.0961262,0.0637393,2538.0,9590.05,3150.92
34.688,131.85,0.15126299999999998,1.0,0.0,1,-0.102781,0.0513408,2538.0,9649.63,3151.73
34.71,131.644,0.10588409999999998,1.0,0.0,1,-0.108437,0.0369179,2538.0,9400.07,3152.53
34.732,131.249,0.07411886999999998,1.0,0.0,1,-0.113053,0.0211263,2538.0,9396.68,3153.33
34.754,130.827,0.05188320899999998,1.0,0.0,1,-0.116524,0.00420284,2538.0,9354.21,3154.13
34.776,130.398,0.03631824629999998,1.0,0.0,1,-0.118846,-0.0141368,2538.0,9228.36,3154.93
34.798,129.887,0.025422772409999985,1.0,0.0,1,-0.120023,-0.0356228,2538.0,9157.11,3155.73
34.82,129.339,0.017795940686999988,1.0,0.0,1,-0.119973,-0.0610991,2538.0,8993.31,3156.52
34.842,128.641,0.012457158480899991,1.0,0.0,1,-0.11866,-0.0903187,2538.0,9028.8,3157.31
34.864,127.846,0.008720010936629993,1.0,0.0,1,-0.115998,-0.122264,2538.0,9006.71,3158.09
34.886,126.976,0.0,1.0,0.0,1,-0.112701,-0.142211,2538.0,8901.82,3158.87
34.908,126.111,0.0,1.0,0.0,1,-0.10936,-0.162016,2538.0,8711.62,3159.63
34.93,125.065,0.0,1.0,0.0,1,-0.105868,-0.182223,2538.0,8666.28,3160.4
34.952,123.491,0.0,1.0,0.0,1,-0.102425,-0.204287,2538.0,9474.37,3161.15
34.974,122.196,0.0,1.0,0.0,1,-0.0990707,-0.227948,2538.0,9340.18,3161.91
34.996,120.938,0.0,1.0,0.0,1,-0.0954987,-0.253371,2538.0,9265.47,3162.66
35.018,119.542,0.0,1.0,0.0,1,-0.0917374,-0.279389,2538.0,9191.01,3163.4
35.04,118.172,0.0,1.0,0.0,1,-0.0878382,-0.306393,2538.0,9116.8,3164.14
35.062,116.7,0.0,1.0,0.0,1,-0.0837245,-0.334966,2538.0,9042.88,3164.88
35.084,115.26,0.0,1.0,0.0,1,-0.0792714,-0.360719,2538.0,10472.0,3165.61
35.106,113.134,0.0,1.0,0.0,1,-0.0747345,-0.387368,2538.0,10472.0,3166.34
35.128,111.131,0.0,1.0,0.0,1,-0.0701813,-0.414319,2538.0,10472.0,3167.06
35.15,109.265,0.0,1.0,0.0,1,-0.0657227,-0.438695,2538.0,10472.0,3167.78
35.172,107.14,0.0,1.0,0.0,1,-0.0610535,-0.465195,2538.0,10472.0,3168.49
35.194,104.967,0.0,1.0,0.0,1,-0.0564397,-0.492055,2538.0,10472.0,3169.2
35.216,102.852,0.0,1.0,0.0,1,-0.0517736,-0.519813,2538.0,10472.0,3169.9
35.238,100.554,0.0,1.0,0.0,1,-0.0468745,-0.547227,2538.0,10472.0,3170.59
35.26,98.2054,0.0,1.0,0.0,1,-0.0419642,-0.575876,2538.0,10472.0,3171.28
35.282,95.7997,0.0,1.0,0.0,1,-0.036792,-0.605457,2538.0,10472.0,3171.97
35.304,93.3857,0.0,1.0,0.0,1,-0.0315216,-0.634243,2538.0,10472.0,3172.64
35.326,90.9007,0.0,1.0,0.0,1,-0.0260239,-0.66293,2538.0,10454.6,3173.31
35.348,88.5804,0.0,1.0,0.0,1,-0.0204707,-0.688952,2538.0,10412.8,3173.98
35.37,86.3155,-0.05,1.0,0.0,1,-0.0146861,-0.714134,2538.0,10241.4,3174.64
35.392,84.1166,-0.1,1.0,0.0,1,-0.00882772,-0.737942,2538.0,10050.0,3175.29
35.414,82.0263,-0.15000000000000002,1.0,0.0,1,-0.00275014,-0.759119,2538.0,9839.16,3175.94
35.436,79.9184,-0.2,1.0,0.0,1,0.00356496,-0.780908,2538.0,9624.82,3176.59
35.458,77.973,-0.25,1.0,0.0,1,0.0100616,-0.800455,2538.0,9903.89,3177.22
35.48,76.1148,-0.3,1.0,0.0,1,0.0167267,-0.819179,2538.0,9772.46,3177.85
35.502,74.1573,-0.35,1.0,0.0,1,0.023553,-0.838494,2538.0,9878.19,3178.47
35.524,72.4035,-0.39999999999999997,1.0,0.0,1,0.0305969,-0.856222,2538.0,9612.46,3179.09
35.546,70.6882,-0.44999999999999996,1.0,0.0,1,0.037796,-0.874044,2538.0,9672.11,3179.7
35.568,68.9634,-0.49999999999999994,1.0,0.0,1,0.0451833,-0.890659,2538.0,9720.64,3180.31
35.59,67.6212,-0.5499999999999999,1.0,0.0,1,0.0527618,-0.904902,2538.0,9651.65,3180.91
35.612,66.1182,-0.6,1.0,0.0,1,0.0605789,-0.919383,2538.0,9722.3,3181.5
35.634,64.9375,-0.65,1.0,0.0,1,0.0687012,-0.931748,2538.0,9664.51,3182.09
35.656,63.7284,-0.7000000000000001,1.0,0.0,1,0.0770803,-0.944305,2538.0,9863.63,3182.68
35.678,62.7616,-0.7500000000000001,1.0,0.0,1,0.0859436,-0.954137,2538.0,9541.31,3183.25
35.7,61.9523,-0.8000000000000002,1.0,0.0,1,0.095016,-0.962269,2538.0,9758.49,3183.82
35.722,61.2831,-0.8500000000000002,1.0,0.0,1,0.104621,-0.968757,2538.0,9526.79,3184.39
35.744,60.4974,-0.9000000000000002,1.0,0.0,1,0.114322,-0.974451,2538.0,9615.29,3184.95
35.766,60.1858,-0.9500000000000003,1.0,0.0,1,0.124514,-0.978775,2538.0,9880.13,3185.5
35.788,59.5546,-1.0,1.0,0.0,1,0.134896,-0.982882,2538.0,9681.36,3186.05
35.81,59.2221,-1.0,1.0,0.0,1,0.145754,-0.98743,2538.0,9232.74,3186.59
35.832,58.8761,-1.0,1.0,0.0,1,0.157079,-0.98966,2538.0,9745.84,3187.13
35.854,58.727,-1.0,1.0,0.0,1,0.16873,-0.992027,2538.0,9317.18,3187.66
35.876,58.7629,-1.0,1.0,0.0,1,0.180959,-0.990887,2538.0,10057.1,3188.19
35.898,58.7648,-1.0,1.0,0.0,1,0.193513,-0.989291,2538.0,9512.52,3188.71
35.92,58.9786,-1.0,1.0,0.0,1,0.206631,-0.987285,2538.0,10074.1,3189.23
35.942,59.0759,-1.0,1.0,0.0,1,0.22012,-0.983534,2538.0,9464.45,3189.74
35.964,59.4462,-1.0,1.0,0.0,1,0.234113,-0.979677,2538.0,10002.8,3190.25
35.986,60.1208,-1.0,1.0,0.0,1,0.248865,-0.972502,2538.0,9311.36,3190.76
36.008,60.3783,-1.0,1.0,0.0,1,0.264026,-0.965698,2538.0,9426.97,3191.26
36.03,60.969,-1.0,1.0,0.0,1,0.279756,-0.959233,2538.0,9162.32,3191.75
36.052,61.6952,-1.0,1.0,0.0,1,0.296236,-0.949073,2538.0,9595.6,3192.25
36.074,62.3619,-1.0,1.0,0.0,1,0.313341,-0.937883,2538.0,9600.62,3192.73
36.096,63.122,-1.0,1.0,0.0,1,0.330911,-0.92632,2538.0,9290.67,3193.22
36.118,63.9947,-1.0,1.0,0.0,1,0.34924,-0.912679,2538.0,9598.54,3193.7
36.14,65.0028,-1.0,1.0,0.0,1,0.368207,-0.89717,2538.0,9521.96,3194.18
36.162,65.7413,-1.0,1.0,0.0,1,0.387886,-0.884271,2538.0,9518.91,3194.65
36.184,66.8276,-0.7,1.0,0.0,1,0.408243,-0.866203,2538.0,9461.19,3195.13
36.206,67.9896,-0.48999999999999994,1.0,0.0,1,0.429401,-0.84658,2538.0,9595.25,3195.6
36.228,68.796,-0.3429999999999999,1.0,0.0,1,0.451263,-0.826568,2538.0,9830.19,3196.07
36.25,69.9867,-0.24009999999999992,1.0,0.0,1,0.47363,-0.804542,2538.0,9282.17,3196.54
36.272,70.9425,-0.16806999999999994,1.0,0.0,1,0.496744,-0.782103,2538.0,9682.98,3197.0
36.294,72.1574,-0.11764899999999995,1.0,0.0,1,0.520786,-0.755907,2538.0,9598.21,3197.47
36.316,73.3068,-0.08235429999999996,1.0,0.0,1,0.54538,-0.726694,2538.0,9808.58,3197.93
36.338,74.1656,-0.05764800999999997,1.0,0.0,1,0.570516,-0.695369,2538.0,9590.47,3198.4
36.36,75.2578,-0.04035360699999998,1.0,0.0,1,0.596051,-0.658991,2538.0,9613.35,3198.87
36.382,76.3053,-0.028247524899999984,1.0,0.0,1,0.621705,-0.616933,2538.0,9552.79,3199.34
36.404,77.1024,-0.019773267429999988,1.0,0.0,1,0.647392,-0.567429,2538.0,9548.63,3199.81
36.426,77.9021,-0.01384128720099999,1.0,0.0,1,0.672504,-0.510941,2538.0,9808.27,3200.29
36.448,78.2608,-0.009688901040699992,1.0,0.0,1,0.696643,-0.452265,2538.0,9732.28,3200.77
36.47,78.5709,0.0,1.0,0.0,2,0.719487,-0.392667,2538.0,9663.68,3201.27
36.492,78.6083,0.0,1.0,0.0,2,0.740658,-0.33088,2538.0,9642.23,3201.77
36.514,78.5762,0.0,1.0,0.0,2,0.760297,-0.274394,2538.0,9655.01,3202.27
36.536,78.5265,0.0,1.0,0.0,2,0.777964,-0.217144,2538.0,9418.01,3202.78
36.558,78.0764,0.0,1.0,0.0,2,0.794108,-0.162899,2538.0,9755.24,3203.3
36.58,77.6606,0.0,1.0,0.0,2,0.808443,-0.105596,2538.0,9672.72,3203.81
36.602,77.3998,0.0,1.0,0.0,2,0.821094,-0.0520122,2538.0,9850.01,3204.33
36.624,76.8907,0.0,1.0,0.0,2,0.831841,0.000875711,2538.0,9592.19,3204.86
36.646,76.471,0.0,1.0,0.0,2,0.840772,0.0546381,2538.0,9985.32,3205.38
36.668,76.0063,0.0,1.0,0.0,2,0.847834,0.106008,2538.0,9817.95,3205.91
36.69,75.5899,0.0,1.0,0.0,2,0.852961,0.155379,2538.0,9708.04,3206.44
36.712,75.0059,0.0,1.0,0.0,2,0.856489,0.204142,2538.0,9930.87,3206.97
36.734,74.5297,0.0,1.0,0.0,2,0.857969,0.251855,2538.0,9491.24,3207.49
36.756,74.0271,0.0,1.0,0.0,2,0.857869,0.296284,2538.0,9609.03,3208.02
36.778,73.3737,0.05,1.0,0.0,2,0.855839,0.342358,2538.0,9664.72,3208.55
36.8,72.9389,0.1,1.0,0.0,2,0.852294,0.384761,2538.0,9938.87,3209.07
36.822,72.199,0.15000000000000002,1.0,0.0,2,0.84688,0.429046,2538.0,9616.46,3209.59
36.844,71.723,0.2,1.0,0.0,2,0.839949,0.471282,2538.0,9617.26,3210.11
36.866,70.9273,0.25,1.0,0.0,2,0.831379,0.514057,2538.0,6106.14,3210.62
36.888,70.2087,0.3,1.0,0.0,2,0.821143,0.557073,2538.0,6077.11,3211.13
36.91,69.2192,0.35,1.0,0.0,2,0.809335,0.601236,2538.0,6048.58,3211.63
36.932,68.3091,0.39999999999999997,1.0,0.0,2,0.795981,0.643286,2538.0,6020.53,3212.13
36.954,67.3515,0.44999999999999996,1.0,0.0,2,0.780851,0.684546,2538.0,5992.97,3212.61
36.976,66.4194,0.49999999999999994,1.0,0.0,2,0.764275,0.724483,2538.0,5965.87,3213.09
36.998,65.523,0.5499999999999999,1.0,0.0,2,0.74607,0.762417,2538.0,4822.67,3213.55
37.02,64.8228,0.6,1.0,0.0,2,0.726374,0.798296,2538.0,6036.45,3214.01
37.042,64.3995,0.65,1.0,0.0,2,0.705311,0.835031,2538.0,6547.88,3214.45
37.064,63.8886,0.7000000000000001,1.0,0.0,2,0.682492,0.872801,2538.0,7285.65,3214.89
37.086,63.6026,0.7500000000000001,1.0,0.0,2,0.658424,0.911495,2538.0,7347.51,3215.32
37.108,63.3672,0.8000000000000002,1.0,0.0,2,0.632756,0.949653,2538.0,7276.66,3215.75
37.13,63.194,0.8500000000000002,1.0,0.0,2,0.605651,0.983907,2538.0,7320.83,3216.17
37.152,62.8686,0.9000000000000002,0.0,0.0,2,0.577173,1.01918,2538.0,7625.49,3216.58
37.174,62.6656,0.9500000000000003,0.0,0.0,2,0.547282,1.05448,2538.0,7591.73,3216.98
37.196,62.7065,1.0,0.0,0.0,2,0.515801,1.08895,2538.0,7048.27,3217.37
37.218,62.6707,1.0,0.0,0.0,2,0.482798,1.11933,2538.0,6973.46,3217.76
37.24,62.5899,1.0,0.0,0.0,2,0.448455,1.1504,2538.0,6890.54,3218.13
37.262,62.3401,1.0,0.0,0.0,2,0.412817,1.17857,2538.0,7614.69,3218.5
